2025-04-20 10:20:43,894 DEBUG   HandlerThread:84930 [system_monitor.py:probe():210] {'os': 'macOS-15.3.2-arm64-arm-64bit', 'python': '3.9.13', 'heartbeatAt': '2025-04-20T03:20:43.887706', 'startedAt': '2025-04-20T03:20:43.073160', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/src/app.py', 'codePath': 'src/app.py', 'host': 'MacBook-Air-von-Lis.local', 'username': 'liswahyuni', 'executable': '/Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'total': 228.27386474609375, 'used': 10.388595581054688}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2025-04-20 10:20:43,894 INFO    HandlerThread:84930 [system_monitor.py:probe():211] Finished collecting system info
2025-04-20 10:20:43,894 INFO    HandlerThread:84930 [system_monitor.py:probe():214] Publishing system info
2025-04-20 10:20:43,894 DEBUG   HandlerThread:84930 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-04-20 10:20:43,895 DEBUG   HandlerThread:84930 [system_info.py:_save_pip():67] Saving pip packages done
2025-04-20 10:20:43,896 INFO    HandlerThread:84930 [system_monitor.py:probe():216] Finished publishing system info
2025-04-20 10:20:43,896 DEBUG   SenderThread:84930 [sender.py:send():375] send: files
2025-04-20 10:20:43,896 INFO    SenderThread:84930 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-04-20 10:20:43,901 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:20:43,902 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:20:43,985 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: get_summary
2025-04-20 10:20:44,317 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
